fecha,sku,tipo_movimiento,cantidad,documento,bodega,responsable
2024-07-13,MP-0004,salida,53.9,CONS-101799,BOD-02,OP-05
2024-07-13,MP-0033,salida,47.7,CONS-101806,BOD-01,OP-01
2024-07-13,MP-0045,salida,30.2,CONS-101813,BOD-01,OP-06
2024-07-13,MP-0386,salida,66.9,CONS-101820,BOD-01,OP-01
2024-07-13,MP-0393,salida,21.5,CONS-101827,BOD-01,OP-01
2024-07-13,MP-0373,salida,125.5,CONS-101834,BOD-02,OP-05
2024-07-13,MP-0015,salida,26.0,CONS-101841,BOD-01,OP-05
2024-07-13,MP-0012,salida,39.3,CONS-101848,BOD-01,OP-04
2024-07-13,MP-0142,salida,39.5,CONS-101855,BOD-01,OP-05
2024-07-13,MP-0102,salida,48.2,CONS-101862,BOD-03,OP-03
2024-07-13,MP-0114,salida,11.5,CONS-101869,BOD-01,OP-05
2024-07-13,MP-0193,salida,27.9,CONS-101883,BOD-03,OP-05
2024-07-13,MP-0330,salida,12.9,CONS-101890,BOD-01,OP-06
2024-07-13,MP-0117,salida,35.5,CONS-101904,BOD-01,OP-03
2024-07-13,MP-0060,salida,31.8,CONS-101911,BOD-02,OP-01
2024-07-13,MP-0357,salida,39.1,CONS-101918,BOD-02,OP-03
2024-07-13,MP-0162,salida,6.0,CONS-101925,BOD-01,OP-05
2024-07-13,MP-0009,salida,43.4,CONS-101932,BOD-02,OP-02
2024-07-13,MP-0076,salida,60.0,CONS-101939,BOD-02,OP-05
2024-07-13,MP-0077,salida,63.2,CONS-101946,BOD-02,OP-06
2024-07-13,MP-0273,salida,67.4,CONS-101953,BOD-02,OP-01
2024-07-13,MP-0026,salida,69.0,CONS-101960,BOD-02,OP-06
2024-07-13,MP-0111,salida,106.0,CONS-101967,BOD-02,OP-05
2024-07-13,MP-0071,salida,84.1,CONS-101974,BOD-03,OP-04
2024-07-13,MP-0388,salida,81.0,CONS-101981,BOD-02,OP-02
2024-07-13,MP-0088,salida,62.5,CONS-101995,BOD-03,OP-02
2024-07-13,MP-0143,salida,69.8,CONS-102002,BOD-03,OP-06
2024-07-13,MP-0181,salida,58.7,CONS-102009,BOD-02,OP-03
2024-07-13,MP-0385,salida,17.2,CONS-102016,BOD-02,OP-05
2024-07-13,MP-0321,salida,31.7,CONS-102023,BOD-02,OP-04
2024-07-13,MP-0036,salida,42.0,CONS-102037,BOD-02,OP-05
2024-07-13,MP-0080,salida,46.4,CONS-102044,BOD-03,OP-04
2024-07-13,MP-0356,salida,54.7,CONS-102058,BOD-02,OP-01
2024-07-13,MP-0339,salida,18.2,CONS-102065,BOD-03,OP-05
2024-07-13,MP-0078,salida,51.3,CONS-102072,BOD-03,OP-04
2024-07-13,MP-0059,salida,31.6,CONS-102079,BOD-03,OP-06
2024-07-13,MP-0211,salida,24.8,CONS-102086,BOD-03,OP-01
2024-07-13,MP-0390,salida,17.8,CONS-102100,BOD-03,OP-02
2024-07-13,MP-0039,salida,7.3,CONS-102114,BOD-01,OP-04
2024-07-13,MP-0136,salida,41.8,CONS-102135,BOD-03,OP-04
2024-07-13,MP-0344,salida,61.2,CONS-102149,BOD-03,OP-04
2024-07-13,MP-0381,ajuste,6,AJU-120055,BOD-01,AUDIT
2024-07-14,MP-0087,entrada,468,REC-OC-5828,BOD-02,OP-05
2024-07-15,MP-0122,entrada,86,REC-OC-6022,BOD-02,OP-04
2024-07-15,MP-0331,entrada,23,REC-OC-6379,BOD-03,OP-05
2024-07-16,MP-0167,entrada,94,REC-OC-6207,BOD-02,OP-05
2024-07-17,MP-0019,salida,57.2,CONS-101380,BOD-03,OP-01
2024-07-17,MP-0022,salida,69.8,CONS-101387,BOD-03,OP-02
2024-07-17,MP-0094,salida,27.1,CONS-101394,BOD-02,OP-05
2024-07-17,MP-0074,salida,28.1,CONS-101401,BOD-02,OP-02
2024-07-17,MP-0370,salida,9.1,CONS-101408,BOD-03,OP-06
2024-07-17,MP-0299,salida,35.2,CONS-101415,BOD-02,OP-05
2024-07-17,MP-0309,salida,31.9,CONS-101422,BOD-02,OP-03
2024-07-17,MP-0418,salida,29.6,CONS-101429,BOD-03,OP-05
2024-07-17,MP-0008,salida,122.8,CONS-101436,BOD-02,OP-06
2024-07-17,MP-0005,salida,95.7,CONS-101443,BOD-01,OP-02
2024-07-17,MP-0133,salida,130.9,CONS-101450,BOD-01,OP-04
2024-07-17,MP-0101,salida,115.0,CONS-101457,BOD-01,OP-02
2024-07-17,MP-0149,salida,135.7,CONS-101464,BOD-01,OP-03
2024-07-17,MP-0254,salida,135.4,CONS-101478,BOD-02,OP-05
2024-07-17,MP-0161,salida,50.5,CONS-101485,BOD-02,OP-02
2024-07-17,MP-0197,salida,122.5,CONS-101492,BOD-01,OP-03
2024-07-17,MP-0037,salida,69.0,CONS-101499,BOD-02,OP-04
2024-07-17,MP-0018,salida,11.5,CONS-101506,BOD-02,OP-01
2024-07-17,MP-0137,salida,57.8,CONS-101513,BOD-02,OP-02
2024-07-17,MP-0073,salida,83.3,CONS-101520,BOD-03,OP-03
2024-07-17,MP-0118,salida,74.9,CONS-101527,BOD-02,OP-04
2024-07-17,MP-0199,salida,70.9,CONS-101534,BOD-03,OP-01
2024-07-17,MP-0232,salida,63.4,CONS-101541,BOD-01,OP-01
2024-07-17,MP-0027,salida,9.6,CONS-101548,BOD-02,OP-06
2024-07-17,MP-0116,salida,28.9,CONS-101555,BOD-02,OP-06
2024-07-17,MP-0108,salida,51.8,CONS-101562,BOD-03,OP-06
2024-07-17,MP-0293,salida,50.7,CONS-101569,BOD-02,OP-04
2024-07-17,MP-0239,salida,24.1,CONS-101576,BOD-01,OP-03
2024-07-17,MP-0120,salida,34.9,CONS-101597,BOD-02,OP-04
2024-07-17,MP-0043,salida,20.2,CONS-101604,BOD-02,OP-03
2024-07-17,MP-0182,salida,43.5,CONS-101611,BOD-03,OP-01
2024-07-17,MP-0369,salida,40.6,CONS-101618,BOD-02,OP-05
2024-07-17,MP-0157,salida,71.2,CONS-101625,BOD-02,OP-03
2024-07-17,MP-0001,salida,25.6,CONS-101632,BOD-03,OP-04
2024-07-17,MP-0014,salida,20.8,CONS-101639,BOD-01,OP-06
2024-07-17,MP-0128,salida,91.8,CONS-101646,BOD-01,OP-05
2024-07-17,MP-0244,salida,12.4,CONS-101660,BOD-03,OP-01
2024-07-17,MP-0122,salida,50.8,CONS-101667,BOD-01,OP-03
2024-07-17,MP-0132,salida,-84.3,CONS-101674,BOD-02,OP-02
2024-07-17,MP-0131,salida,31.2,CONS-101681,BOD-01,OP-02
2024-07-17,MP-0216,salida,65.1,CONS-101688,BOD-03,OP-03
2024-07-17,MP-0272,salida,8.3,CONS-101695,BOD-02,OP-01
2024-07-17,MP-0010,salida,54.8,CONS-101702,BOD-03,OP-01
2024-07-17,MP-0150,salida,43.5,CONS-101716,BOD-01,OP-04
2024-07-17,MP-0085,salida,58.8,CONS-101723,BOD-01,OP-03
2024-07-17,MP-0202,salida,66.8,CONS-101730,BOD-01,OP-04
2024-07-17,MP-0153,salida,30.7,CONS-101737,BOD-02,OP-01
2024-07-17,MP-0178,salida,14.5,CONS-101744,BOD-01,OP-06
2024-07-17,MP-0013,salida,71.0,CONS-101758,BOD-01,OP-01
2024-07-17,MP-0020,salida,68.6,CONS-101765,BOD-03,OP-05
2024-07-17,MP-0106,salida,46.7,CONS-101772,BOD-02,OP-06
2024-07-17,MP-0051,salida,144.1,CONS-101779,BOD-01,OP-02
2024-07-17,MP-0411,salida,70.4,CONS-101786,BOD-02,OP-06
2024-07-17,MP-0004,salida,53.9,CONS-101800,BOD-01,OP-05
2024-07-17,MP-0033,salida,47.7,CONS-101807,BOD-03,OP-02
2024-07-17,MP-0045,salida,30.2,CONS-101814,BOD-01,OP-01
2024-07-17,MP-0386,salida,66.9,CONS-101821,BOD-03,OP-03
2024-07-17,MP-0393,salida,21.5,CONS-101828,BOD-01,OP-02
2024-07-17,MP-0373,salida,125.5,CONS-101835,BOD-01,OP-02
2024-07-17,MP-0015,salida,26.0,CONS-101842,BOD-02,OP-06
2024-07-17,MP-0012,salida,39.3,CONS-101849,BOD-02,OP-06
2024-07-17,MP-0142,salida,39.5,CONS-101856,BOD-03,OP-04
2024-07-17,MP-0102,salida,48.2,CONS-101863,BOD-02,OP-06
2024-07-17,MP-0114,salida,11.5,CONS-101870,BOD-03,OP-03
2024-07-17,MP-0325,salida,31.0,CONS-101877,BOD-02,OP-06
2024-07-17,MP-0193,salida,27.9,CONS-101884,BOD-01,OP-05
2024-07-17,MP-0330,salida,12.9,CONS-101891,BOD-03,OP-04
2024-07-17,MP-0024,salida,103.7,CONS-101898,BOD-02,OP-02
2024-07-17,MP-0117,salida,35.5,CONS-101905,BOD-03,OP-05
2024-07-17,MP-0060,salida,31.8,CONS-101912,BOD-03,OP-04
2024-07-17,MP-0357,salida,39.1,CONS-101919,BOD-01,OP-04
2024-07-17,MP-0162,salida,6.0,CONS-101926,BOD-02,OP-03
2024-07-17,MP-0009,salida,43.4,CONS-101933,BOD-01,OP-06
2024-07-17,MP-0076,salida,60.0,CONS-101940,BOD-03,OP-06
2024-07-17,MP-0077,salida,63.2,CONS-101947,BOD-02,OP-01
2024-07-17,MP-0273,salida,67.4,CONS-101954,BOD-03,OP-03
2024-07-17,MP-0026,salida,69.0,CONS-101961,BOD-03,OP-02
2024-07-17,MP-0111,salida,106.0,CONS-101968,BOD-03,OP-03
2024-07-17,MP-0071,salida,84.1,CONS-101975,BOD-02,OP-04
2024-07-17,MP-0388,salida,81.0,CONS-101982,BOD-02,OP-03
2024-07-17,MP-0227,salida,48.6,CONS-101989,BOD-02,OP-05
2024-07-17,MP-0088,salida,62.5,CONS-101996,BOD-02,OP-03
2024-07-17,MP-0143,salida,69.8,CONS-102003,BOD-02,OP-04
2024-07-17,MP-0181,salida,58.7,CONS-102010,BOD-03,OP-04
2024-07-17,MP-0385,salida,17.2,CONS-102017,BOD-03,OP-03
2024-07-17,MP-0321,salida,31.7,CONS-102024,BOD-03,OP-05
2024-07-17,MP-0343,salida,70.3,CONS-102031,BOD-02,OP-04
2024-07-17,MP-0036,salida,-42.0,CONS-102038,BOD-01,OP-01
2024-07-17,MP-0080,salida,46.4,CONS-102045,BOD-03,OP-01
2024-07-17,MP-0139,salida,85.4,CONS-102052,BOD-03,OP-03
2024-07-17,MP-0339,salida,-18.2,CONS-102066,BOD-02,OP-01
2024-07-17,MP-0078,salida,51.3,CONS-102073,BOD-01,OP-05
2024-07-17,MP-0059,salida,31.6,CONS-102080,BOD-01,OP-05
2024-07-17,MP-0211,salida,24.8,CONS-102087,BOD-01,OP-01
2024-07-17,MP-0340,salida,24.8,CONS-102094,BOD-02,OP-02
2024-07-17,MP-0390,salida,17.8,CONS-102101,BOD-02,OP-05
2024-07-17,MP-0268,salida,16.3,CONS-102108,BOD-03,OP-05
2024-07-17,MP-0039,salida,7.3,CONS-102115,BOD-03,OP-01
2024-07-17,MP-0032,salida,-14.3,CONS-102122,BOD-02,OP-04
2024-07-17,MP-0129,salida,48.6,CONS-102129,BOD-03,OP-05
2024-07-17,MP-0217,salida,36.9,CONS-102143,BOD-01,OP-04
2024-07-17,MP-0344,salida,61.2,CONS-102150,BOD-03,OP-02
2024-07-20,MP-0380,entrada,58,REC-OC-6429,BOD-03,OP-01
2024-07-20,MP-0335,entrada,33,REC-OC-6383,BOD-03,OP-03
2024-07-20,MP-0404,ajuste,-22,AJU-120067,BOD-01,AUDIT
2024-07-21,MP-0019,salida,57.2,CONS-101381,BOD-03,OP-03
2024-07-21,MP-0022,salida,69.8,CONS-101388,BOD-01,OP-06
2024-07-21,MP-0094,salida,27.1,CONS-101395,BOD-03,OP-06
2024-07-21,MP-0299,salida,35.2,CONS-101416,BOD-01,OP-03
2024-07-21,MP-0309,salida,31.9,CONS-101423,BOD-02,OP-04
2024-07-21,MP-0418,salida,29.6,CONS-101430,BOD-01,OP-04
2024-07-21,MP-0008,salida,122.8,CONS-101437,BOD-02,OP-01
2024-07-21,MP-0005,salida,95.7,CONS-101444,BOD-03,OP-05
2024-07-21,MP-0133,salida,130.9,CONS-101451,BOD-01,OP-01
2024-07-21,MP-0101,salida,115.0,CONS-101458,BOD-03,OP-06
2024-07-21,MP-0189,salida,93.1,CONS-101472,BOD-01,OP-02
2024-07-21,MP-0254,salida,135.4,CONS-101479,BOD-03,OP-05
2024-07-21,MP-0161,salida,50.5,CONS-101486,BOD-02,OP-01
2024-07-21,MP-0197,salida,122.5,CONS-101493,BOD-01,OP-03
2024-07-21,MP-0037,salida,69.0,CONS-101500,BOD-02,OP-02
2024-07-21,MP-0137,salida,57.8,CONS-101514,BOD-03,OP-03
2024-07-21,MP-0073,salida,83.3,CONS-101521,BOD-03,OP-04
2024-07-21,MP-0118,salida,74.9,CONS-101528,BOD-01,OP-03
2024-07-21,MP-0199,salida,70.9,CONS-101535,BOD-01,OP-03
2024-07-21,MP-0232,salida,63.4,CONS-101542,BOD-03,OP-03
2024-07-21,MP-0027,salida,9.6,CONS-101549,BOD-02,OP-02
2024-07-21,MP-0116,salida,28.9,CONS-101556,BOD-01,OP-02
2024-07-21,MP-0108,salida,51.8,CONS-101563,BOD-03,OP-02
2024-07-21,MP-0293,salida,50.7,CONS-101570,BOD-02,OP-02
2024-07-21,MP-0239,salida,24.1,CONS-101577,BOD-02,OP-05
2024-07-21,MP-0016,salida,77.7,CONS-101584,BOD-03,OP-03
2024-07-21,MP-0030,salida,7.3,CONS-101591,BOD-03,OP-06
2024-07-21,MP-0120,salida,34.9,CONS-101598,BOD-02,OP-05
2024-07-21,MP-0043,salida,20.2,CONS-101605,BOD-03,OP-05
2024-07-21,MP-0182,salida,43.5,CONS-101612,BOD-02,OP-01
2024-07-21,MP-0369,salida,40.6,CONS-101619,BOD-03,OP-02
2024-07-21,MP-0157,salida,71.2,CONS-101626,BOD-01,OP-04
2024-07-21,MP-0001,salida,25.6,CONS-101633,BOD-01,OP-05
2024-07-21,MP-0014,salida,20.8,CONS-101640,BOD-03,OP-03
2024-07-21,MP-0128,salida,91.8,CONS-101647,BOD-02,OP-04
2024-07-21,MP-0047,salida,11.0,CONS-101654,BOD-01,OP-05
2024-07-21,MP-0244,salida,12.4,CONS-101661,BOD-01,OP-06
2024-07-21,MP-0132,salida,84.3,CONS-101675,BOD-01,OP-02
2024-07-21,MP-0131,salida,31.2,CONS-101682,BOD-01,OP-05
2024-07-21,MP-0216,salida,65.1,CONS-101689,BOD-03,OP-05
2024-07-21,MP-0272,salida,8.3,CONS-101696,BOD-03,OP-04
2024-07-21,MP-0010,salida,54.8,CONS-101703,BOD-03,OP-02
2024-07-21,MP-0150,salida,43.5,CONS-101717,BOD-01,OP-05
2024-07-21,MP-0153,salida,30.7,CONS-101738,BOD-01,OP-05
2024-07-21,MP-0178,salida,14.5,CONS-101745,BOD-03,OP-03
2024-07-21,MP-0229,salida,68.4,CONS-101752,BOD-01,OP-03
2024-07-21,MP-0020,salida,68.6,CONS-101766,BOD-02,OP-06
2024-07-21,MP-0106,salida,46.7,CONS-101773,BOD-01,OP-05
2024-07-21,MP-0051,salida,144.1,CONS-101780,BOD-03,OP-03
2024-07-21,MP-0411,salida,70.4,CONS-101787,BOD-01,OP-05
2024-07-21,MP-0238,salida,66.3,CONS-101794,BOD-03,OP-05
2024-07-21,MP-0004,salida,53.9,CONS-101801,BOD-02,OP-02
2024-07-21,MP-0033,salida,47.7,CONS-101808,BOD-01,OP-02
2024-07-21,MP-0386,salida,66.9,CONS-101822,BOD-03,OP-06
2024-07-21,MP-0393,salida,21.5,CONS-101829,BOD-02,OP-03
2024-07-21,MP-0373,salida,125.5,CONS-101836,BOD-02,OP-01
2024-07-21,MP-0015,salida,26.0,CONS-101843,BOD-03,OP-05
2024-07-21,MP-0012,salida,39.3,CONS-101850,BOD-03,OP-01
2024-07-21,MP-0142,salida,39.5,CONS-101857,BOD-03,OP-03
2024-07-21,MP-0114,salida,11.5,CONS-101871,BOD-03,OP-03
2024-07-21,MP-0325,salida,-31.0,CONS-101878,BOD-01,OP-03
2024-07-21,MP-0330,salida,12.9,CONS-101892,BOD-01,OP-03
2024-07-21,MP-0024,salida,103.7,CONS-101899,BOD-03,OP-05
2024-07-21,MP-0117,salida,35.5,CONS-101906,BOD-03,OP-06
2024-07-21,MP-0060,salida,31.8,CONS-101913,BOD-01,OP-06
2024-07-21,MP-0357,salida,39.1,CONS-101920,BOD-02,OP-06
2024-07-21,MP-0162,salida,-6.0,CONS-101927,BOD-01,OP-04
2024-07-21,MP-0076,salida,60.0,CONS-101941,BOD-03,OP-01
2024-07-21,MP-0077,salida,63.2,CONS-101948,BOD-03,OP-05
2024-07-21,MP-0026,salida,69.0,CONS-101962,BOD-02,OP-06
2024-07-21,MP-0111,salida,106.0,CONS-101969,BOD-02,OP-01
2024-07-21,MP-0071,salida,84.1,CONS-101976,BOD-01,OP-06
2024-07-21,MP-0388,salida,81.0,CONS-101983,BOD-01,OP-05
2024-07-21,MP-0227,salida,48.6,CONS-101990,BOD-01,OP-05
2024-07-21,MP-0088,salida,62.5,CONS-101997,BOD-03,OP-03
2024-07-21,MP-0143,salida,69.8,CONS-102004,BOD-01,OP-03
2024-07-21,MP-0385,salida,17.2,CONS-102018,BOD-02,OP-05
2024-07-21,MP-0321,salida,31.7,CONS-102025,BOD-03,OP-02
2024-07-21,MP-0343,salida,70.3,CONS-102032,BOD-01,OP-03
2024-07-21,MP-0036,salida,42.0,CONS-102039,BOD-01,OP-01
2024-07-21,MP-0080,salida,46.4,CONS-102046,BOD-03,OP-05
2024-07-21,MP-0139,salida,85.4,CONS-102053,BOD-02,OP-02
2024-07-21,MP-0356,salida,54.7,CONS-102060,BOD-03,OP-02
2024-07-21,MP-0339,salida,18.2,CONS-102067,BOD-03,OP-05
2024-07-21,MP-0078,salida,51.3,CONS-102074,BOD-01,OP-04
2024-07-21,MP-0059,salida,31.6,CONS-102081,BOD-03,OP-03
2024-07-21,MP-0211,salida,24.8,CONS-102088,BOD-02,OP-05
2024-07-21,MP-0340,salida,24.8,CONS-102095,BOD-03,OP-06
2024-07-21,MP-0390,salida,17.8,CONS-102102,BOD-01,OP-03
2024-07-21,MP-0268,salida,16.3,CONS-102109,BOD-03,OP-05
2024-07-21,MP-0039,salida,7.3,CONS-102116,BOD-02,OP-05
2024-07-21,MP-0032,salida,14.3,CONS-102123,BOD-01,OP-02
2024-07-21,MP-0129,salida,48.6,CONS-102130,BOD-01,OP-06
2024-07-21,MP-0136,salida,41.8,CONS-102137,BOD-02,OP-03
2024-07-21,MP-0217,salida,36.9,CONS-102144,BOD-01,OP-03
2024-07-24,MP-0109,entrada,327,REC-OC-5960,BOD-02,OP-05
2024-07-25,MP-0019,salida,57.2,CONS-101382,BOD-03,OP-02
2024-07-25,MP-0094,salida,27.1,CONS-101396,BOD-01,OP-06
2024-07-25,MP-0370,salida,9.1,CONS-101410,BOD-01,OP-01
2024-07-25,MP-0299,salida,35.2,CONS-101417,BOD-01,OP-04
2024-07-25,MP-0418,salida,29.6,CONS-101431,BOD-02,OP-06
2024-07-25,MP-0008,salida,122.8,CONS-101438,BOD-01,OP-03
2024-07-25,MP-0005,salida,95.7,CONS-101445,BOD-02,OP-03
2024-07-25,MP-0133,salida,130.9,CONS-101452,BOD-01,OP-05
2024-07-25,MP-0149,salida,135.7,CONS-101466,BOD-01,OP-01
2024-07-25,MP-0254,salida,135.4,CONS-101480,BOD-01,OP-03
2024-07-25,MP-0161,salida,50.5,CONS-101487,BOD-01,OP-06
2024-07-25,MP-0197,salida,122.5,CONS-101494,BOD-03,OP-01
2024-07-25,MP-0037,salida,69.0,CONS-101501,BOD-02,OP-02
2024-07-25,MP-0018,salida,11.5,CONS-101508,BOD-02,OP-06
2024-07-25,MP-0137,salida,57.8,CONS-101515,BOD-03,OP-06
2024-07-25,MP-0073,salida,83.3,CONS-101522,BOD-02,OP-04
2024-07-25,MP-0118,salida,74.9,CONS-101529,BOD-01,OP-06
2024-07-25,MP-0199,salida,-70.9,CONS-101536,BOD-03,OP-05
2024-07-25,MP-0232,salida,63.4,CONS-101543,BOD-03,OP-01
2024-07-25,MP-0027,salida,9.6,CONS-101550,BOD-03,OP-01
2024-07-25,MP-0116,salida,28.9,CONS-101557,BOD-03,OP-04
2024-07-25,MP-0108,salida,51.8,CONS-101564,BOD-03,OP-01
2024-07-25,MP-0293,salida,50.7,CONS-101571,BOD-01,OP-05
2024-07-25,MP-0239,salida,24.1,CONS-101578,BOD-02,OP-06
2024-07-25,MP-0016,salida,77.7,CONS-101585,BOD-03,OP-02
2024-07-25,MP-0030,salida,7.3,CONS-101592,BOD-03,OP-01
2024-07-25,MP-0120,salida,34.9,CONS-101599,BOD-02,OP-06
2024-07-25,MP-0043,salida,20.2,CONS-101606,BOD-02,OP-06
2024-07-25,MP-0182,salida,43.5,CONS-101613,BOD-01,OP-04
2024-07-25,MP-0369,salida,40.6,CONS-101620,BOD-01,OP-02
2024-07-25,MP-0157,salida,71.2,CONS-101627,BOD-01,OP-03
2024-07-25,MP-0001,salida,25.6,CONS-101634,BOD-02,OP-02
2024-07-25,MP-0014,salida,20.8,CONS-101641,BOD-03,OP-04
2024-07-25,MP-0128,salida,91.8,CONS-101648,BOD-02,OP-01
2024-07-25,MP-0047,salida,11.0,CONS-101655,BOD-03,OP-02
2024-07-25,MP-0244,salida,12.4,CONS-101662,BOD-01,OP-06
2024-07-25,MP-0122,salida,50.8,CONS-101669,BOD-02,OP-05
2024-07-25,MP-0131,salida,31.2,CONS-101683,BOD-01,OP-06
2024-07-25,MP-0216,salida,65.1,CONS-101690,BOD-02,OP-02
2024-07-25,MP-0272,salida,8.3,CONS-101697,BOD-02,OP-02
2024-07-25,MP-0010,salida,54.8,CONS-101704,BOD-03,OP-04
2024-07-25,MP-0002,salida,31.1,CONS-101711,BOD-03,OP-02
2024-07-25,MP-0085,salida,58.8,CONS-101725,BOD-02,OP-01
2024-07-25,MP-0202,salida,66.8,CONS-101732,BOD-02,OP-06
2024-07-25,MP-0229,salida,68.4,CONS-101753,BOD-03,OP-01
2024-07-25,MP-0013,salida,71.0,CONS-101760,BOD-03,OP-05
2024-07-25,MP-0020,salida,68.6,CONS-101767,BOD-03,OP-05
2024-07-25,MP-0106,salida,46.7,CONS-101774,BOD-03,OP-05
2024-07-25,MP-0051,salida,144.1,CONS-101781,BOD-03,OP-02
2024-07-25,MP-0411,salida,70.4,CONS-101788,BOD-01,OP-01
2024-07-25,MP-0238,salida,66.3,CONS-101795,BOD-03,OP-01
2024-07-25,MP-0004,salida,53.9,CONS-101802,BOD-03,OP-03
2024-07-25,MP-0033,salida,47.7,CONS-101809,BOD-01,OP-02
2024-07-25,MP-0045,salida,30.2,CONS-101816,BOD-01,OP-05
2024-07-25,MP-0386,salida,66.9,CONS-101823,BOD-02,OP-02
2024-07-25,MP-0393,salida,21.5,CONS-101830,BOD-03,OP-04
2024-07-25,MP-0373,salida,125.5,CONS-101837,BOD-02,OP-04
2024-07-25,MP-0015,salida,26.0,CONS-101844,BOD-03,OP-02
2024-07-25,MP-0012,salida,39.3,CONS-101851,BOD-03,OP-05
2024-07-25,MP-0142,salida,39.5,CONS-101858,BOD-02,OP-03
2024-07-25,MP-0102,salida,48.2,CONS-101865,BOD-02,OP-03
2024-07-25,MP-0114,salida,11.5,CONS-101872,BOD-01,OP-02
2024-07-25,MP-0325,salida,31.0,CONS-101879,BOD-01,OP-06
2024-07-25,MP-0193,salida,27.9,CONS-101886,BOD-03,OP-04
2024-07-25,MP-0330,salida,12.9,CONS-101893,BOD-03,OP-01
2024-07-25,MP-0024,salida,103.7,CONS-101900,BOD-01,OP-05
2024-07-25,MP-0117,salida,-35.5,CONS-101907,BOD-01,OP-02
2024-07-25,MP-0060,salida,31.8,CONS-101914,BOD-02,OP-02
2024-07-25,MP-0357,salida,39.1,CONS-101921,BOD-02,OP-01
2024-07-25,MP-0009,salida,43.4,CONS-101935,BOD-02,OP-06
2024-07-25,MP-0076,salida,60.0,CONS-101942,BOD-02,OP-04
2024-07-25,MP-0077,salida,63.2,CONS-101949,BOD-03,OP-02
2024-07-25,MP-0273,salida,67.4,CONS-101956,BOD-03,OP-04
2024-07-25,MP-0111,salida,106.0,CONS-101970,BOD-02,OP-05
2024-07-25,MP-0388,salida,81.0,CONS-101984,BOD-03,OP-02
2024-07-25,MP-0227,salida,48.6,CONS-101991,BOD-03,OP-04
2024-07-25,MP-0088,salida,62.5,CONS-101998,BOD-02,OP-03
2024-07-25,MP-0143,salida,69.8,CONS-102005,BOD-02,OP-01
2024-07-25,MP-0181,salida,58.7,CONS-102012,BOD-02,OP-04
2024-07-25,MP-0385,salida,17.2,CONS-102019,BOD-02,OP-01
2024-07-25,MP-0343,salida,70.3,CONS-102033,BOD-03,OP-01
2024-07-25,MP-0036,salida,42.0,CONS-102040,BOD-03,OP-06
2024-07-25,MP-0139,salida,85.4,CONS-102054,BOD-03,OP-03
2024-07-25,MP-0356,salida,54.7,CONS-102061,BOD-02,OP-03
2024-07-25,MP-0339,salida,-18.2,CONS-102068,BOD-02,OP-05
2024-07-25,MP-0078,salida,51.3,CONS-102075,BOD-03,OP-01
2024-07-25,MP-0059,salida,31.6,CONS-102082,BOD-01,OP-01
2024-07-25,MP-0211,salida,24.8,CONS-102089,BOD-01,OP-01
2024-07-25,MP-0340,salida,24.8,CONS-102096,BOD-02,OP-06
2024-07-25,MP-0390,salida,17.8,CONS-102103,BOD-03,OP-02
2024-07-25,MP-0268,salida,16.3,CONS-102110,BOD-01,OP-04
2024-07-25,MP-0039,salida,7.3,CONS-102117,BOD-03,OP-03
2024-07-25,MP-0129,salida,48.6,CONS-102131,BOD-02,OP-03
2024-07-25,MP-0217,salida,36.9,CONS-102145,BOD-03,OP-05
2024-07-25,MP-0344,salida,61.2,CONS-102152,BOD-01,OP-01
2024-07-26,MP-0196,entrada,31,REC-OC-6238,BOD-01,OP-06
2024-07-27,MP-0190,entrada,50,REC-OC-6232,BOD-01,OP-05
2024-07-28,MP-0087,entrada,359,REC-OC-5825,BOD-03,OP-04
2024-07-30,MP-0016,entrada,969,REC-OC-5213,BOD-03,OP-01
2024-07-30,MP-0005,entrada,1409,REC-OC-5062,BOD-01,OP-03
2024-07-30,MP-0039,entrada,1071,REC-OC-5567,BOD-02,OP-04
2024-07-30,MP-0086,entrada,180,REC-OC-5823,BOD-03,OP-03
2024-07-30,MP-0021,entrada,1132,REC-OC-5279,BOD-01,OP-02
2024-07-31,MP-0304,entrada,32,REC-OC-6349,BOD-01,OP-02
2024-07-31,MP-0060,entrada,176,REC-OC-5710,BOD-02,OP-01
2024-07-31,MP-0313,entrada,106,REC-OC-6358,BOD-01,OP-02
2024-07-31,MP-0065,entrada,330,REC-OC-5729,BOD-02,OP-02
2024-07-31,MP-0287,ajuste,-8,AJU-120076,BOD-01,AUDIT
2024-08-01,MP-0019,salida,95.7,CONS-102153,BOD-03,OP-02
2024-08-01,MP-0022,salida,155.4,CONS-102160,BOD-03,OP-03
2024-08-01,MP-0094,salida,68.1,CONS-102167,BOD-01,OP-02
2024-08-01,MP-0074,salida,70.8,CONS-102174,BOD-03,OP-02
2024-08-01,MP-0370,salida,22.9,CONS-102181,BOD-03,OP-03
2024-08-01,MP-0299,salida,88.5,CONS-102188,BOD-02,OP-05
2024-08-01,MP-0309,salida,80.3,CONS-102195,BOD-02,OP-06
2024-08-01,MP-0418,salida,74.5,CONS-102202,BOD-03,OP-03
2024-08-01,MP-0008,salida,112.1,CONS-102209,BOD-01,OP-05
2024-08-01,MP-0005,salida,93.1,CONS-102216,BOD-01,OP-01
2024-08-01,MP-0133,salida,92.3,CONS-102223,BOD-01,OP-06
